transacao_id,idade_usuario,categoria_produto,meio_pagamento,tipo_dispositivo,valor_transacao,tempo_sessao_segundos,tentativas_senha_bloqueadas,distancia_km_cadastro,compras_ultimos_30d,ruido_latencia_ms,pin_autenticacao_app,dispositivo_fingerprint_hash,transacao_fraudulenta
TRX-52282,35.3, ELETRONICOS ,Pix,Desktop,165.73,593.8,1,8.3,3,-63.96,788,DEV-51A8E,0
TRX-52283,37.3,Vestuario,Cartao_Credito,Mobile,215.19,430.0,0,90.0,4,-41.49,935,DEV-BD290,0
TRX-52284,30.4,eletronicos,Cartao_Credito,Mobile,187.79,783.7,1,91.8,4,-137.99,642,DEV-C27A8,0
TRX-52285,40.5,Vestuario,Boleto,Desktop,137.81,1751.0,0,41.4,8,78.23,975,DEV-B7810,0
TRX-52286,37.3,eletronicos,Cartao_Credito,Mobile,801.57,859.7,0,31.1,7,19.07,126,DEV-5440A,0
TRX-52287,44.8,Eletronicos,Pix,Desktop,131.92,236.9,0,167.9,1,29.64,569,DEV-E2B87,0
TRX-52288,33.3,Eletronicos,Cartao_Credito,Mobile,628.6,1573.2,0,559.6,1,15.29,428,DEV-5670C,0
TRX-52289,35.1,Games,Boleto,Mobile,928.43,911.9,0,51.7,3,-36.42,869,DEV-A2CF9,0
TRX-52290,38.0,Beleza,Boleto,Mobile,517.13,1769.1,0,647.2,7,-83.94,158,DEV-1E1EB,0
TRX-52291,36.0, ELETRONICOS ,Boleto,Desktop,150.02,1636.5,1,42.1,5,-135.57,856,DEV-6251E,0
TRX-52292,,Eletronicos,Cartao_Credito,Mobile,811.73,118.7,1,23.5,8,207.91,149,DEV-DBB37,0
TRX-52293,32.6,Vestuario,Cartao_Credito,Desktop,241.72,1196.7,1,281.4,5,-108.5,153,DEV-3E458,0
TRX-52294,38.7, ELETRONICOS ,Cartao_Credito,Desktop,508.15,1142.3,0,223.7,1,96.77,650,DEV-62F1B,0
TRX-52295,31.9,Eletronicos,Pix,Mobile,692.07,12.8,0,246.4,2,-2.07,702,DEV-5800D,1
TRX-52296,,eletronicos,Cartao_Credito,Mobile,264.41,1639.2,1,913.5,7,159.52,418,DEV-D5C41,0
TRX-52297,33.3,Eletronicos,Pix,Mobile,216.84,1543.6,0,183.9,6,-165.09,639,DEV-BDDB0,0
TRX-52298,46.7, ELETRONICOS ,Pix,Mobile,937.51,1798.9,0,51.1,5,56.34,819,DEV-31EC1,0
TRX-52299,15.5,Eletronicos,Cartao_Credito,Mobile,134.59,118.8,2,196.7,3,-24.19,418,DEV-A9E00,0
TRX-52300,38.0,Vestuario,Cartao_Credito,Mobile,157.92,821.9,1,664.6,4,-172.58,260,DEV-A8FCB,1
TRX-52301,24.5,Vestuario,Cartao_Credito,Mobile,144.11,297.3,2,301.8,3,167.06,278,DEV-51A7D,1
TRX-52302,41.9,eletronicos,Cartao_Credito,Mobile,190.47,1399.6,2,30.0,5,-59.32,415,DEV-4F71C,0
TRX-52303,31.5, ELETRONICOS ,Cartao_Credito,Mobile,21.77,837.9,0,31.6,5,-25.09,526,DEV-5BE04,0
TRX-52304,46.0,Eletronicos,Cartao_Credito,Tablet,966.69,1625.9,0,106.1,3,33.47,142,DEV-5AEC2,0
TRX-52305,44.5,Beleza,Cartao_Credito,Mobile,515.72,1396.1,1,124.4,7,34.68,837,DEV-8772C,0
TRX-52306,40.0,Eletronicos,Cartao_Credito,Mobile,97.79,897.1,0,406.8,3,111.93,186,DEV-2F814,0
TRX-52307,38.0, ELETRONICOS ,Cartao_Credito,Mobile,51.16,227.4,2,97.1,5,-46.75,505,DEV-4A0E6,0
TRX-52308,44.2,Eletronicos,Cartao_Credito,Tablet,499.34,1059.6,1,112.4,4,-126.64,514,DEV-CF2A0,0
TRX-52309,39.3,Vestuario,Voucher,Desktop,2416.62,1231.5,0,201.9,6,-13.28,250,DEV-4CE16,0
TRX-52310,20.7,Vestuario,Boleto,Mobile,1119.29,699.4,1,121.3,3,9.75,572,DEV-5D8DC,1
TRX-52311,44.3,Vestuario,Pix,Mobile,698.14,427.2,1,86.3,3,74.81,455,DEV-5C6CB,1
TRX-52312,30.0,Eletronicos,Boleto,Mobile,190.86,683.1,1,166.7,3,-112.54,619,DEV-A89D1,0
TRX-52313,25.5,Games,Cartao_Credito,Mobile,1026.89,1102.1,0,248.6,3,-270.02,660,DEV-7AEAC,0
TRX-52314,24.9,eletronicos,Cartao_Credito,Mobile,1016.08,1191.3,0,28.4,3,-30.04,501,DEV-C4EBE,0
TRX-52315,41.1,eletronicos,Pix,Desktop,1690.45,1569.6,0,124.3,1,41.09,846,DEV-7AC84,0
TRX-52316,39.1,Vestuario,Cartao_Credito,Mobile,2019.91,140.6,0,46.7,2,-184.77,756,DEV-E8548,1
TRX-52317,24.8,Vestuario,Cartao_Credito,SmartTV,1228.7,1273.5,0,6.3,3,-30.3,205,DEV-BCD21,0
TRX-52318,53.3,Eletronicos,Cartao_Credito,Mobile,2110.87,1622.7,2,216.1,1,159.29,643,DEV-5848A,1
TRX-52319,26.0, ELETRONICOS ,Pix,Mobile,47.69,1093.6,0,261.4,4,-149.78,823,DEV-BED20,0
TRX-52320,35.7, ELETRONICOS ,Pix,Mobile,210.91,1163.4,1,178.5,4,57.83,693,DEV-7B4A5,0
TRX-52321,45.9,Vestuario,Cartao_Credito,Mobile,299.4,755.8,0,153.4,5,-54.73,743,DEV-41FAD,0
TRX-52322,35.8,Eletronicos,Cartao_Credito,Mobile,224.7,1591.9,0,220.9,4,5.05,830,DEV-A2BCB,0
TRX-52323,35.8,Eletronicos,Cartao_Credito,Mobile,1414.55,1017.6,0,157.3,5,76.83,302,DEV-337C0,0
TRX-52324,24.4,Vestuario,Cartao_Credito,Mobile,969.49,718.9,1,60.7,5,49.94,375,DEV-E6537,0
TRX-52325,39.9,Vestuario,Cartao_Credito,SmartTV,542.35,896.6,0,131.0,3,193.55,804,DEV-4ABCF,0
TRX-52326,42.8,Beleza,Boleto,Mobile,1076.51,100.7,1,204.3,2,14.18,708,DEV-B1515,1
TRX-52327,22.4,Eletronicos,Cartao_Credito,Mobile,74.4,1400.8,0,446.0,2,103.79,276,DEV-F0896,0
TRX-52328,37.6,Vestuario,Cartao_Credito,Desktop,1043.3,184.2,0,71.8,3,2.32,222,DEV-2010F,1
TRX-52329,42.8,Eletronicos,Cartao_Credito,Mobile,54.14,753.1,1,43.6,4,156.08,426,DEV-9E5B1,0
TRX-52330,27.5,Eletronicos,Cartao_Credito,Desktop,355.5,860.2,1,458.7,2,-58.19,532,DEV-B0EAC,1
TRX-52331,48.3,Eletronicos,Cartao_Credito,Desktop,110.28,1194.6,0,296.8,7,-46.92,633,DEV-9C588,0
TRX-52332,25.2,Eletronicos,Boleto,Mobile,,668.7,0,67.0,6,47.4,754,DEV-5C6E3,0
TRX-52333,45.8,Eletronicos,Boleto,Desktop,69.11,144.3,0,16.8,1,-125.9,472,DEV-A045B,0
TRX-52334,39.6,Beleza,Cartao_Credito,Tablet,685.84,63.5,1,203.8,2,45.75,120,DEV-44787,1
TRX-52335,45.0,Vestuario,Cartao_Credito,Mobile,162.92,1456.0,0,109.3,5,-177.45,537,DEV-7AD0F,0
TRX-52336,44.1,Eletronicos,Cartao_Credito,Desktop,491.75,450.3,1,33.3,4,-36.53,726,DEV-5EDD2,0
TRX-52337,27.9,Vestuario,Cartao_Credito,Desktop,478.59,348.2,0,54.3,1,84.96,162,DEV-E240B,1
TRX-52338,37.1, ELETRONICOS ,Pix,Desktop,317.61,1358.1,2,102.3,2,15.91,233,DEV-D96DD,0
TRX-52339,43.8,Beleza,Cartao_Credito,Mobile,1820.32,851.9,0,498.6,3,-149.78,565,DEV-8FB08,1
TRX-52340,37.9,Eletronicos,Boleto,Mobile,48.4,1524.0,0,80.8,4,-79.71,518,DEV-38CE3,0
TRX-52341,42.4,Games,Boleto,Desktop,867.51,1741.3,0,104.5,3,-45.39,147,DEV-D65E2,0
TRX-52342,35.1,Eletronicos,Cartao_Credito,Desktop,1858.33,884.7,1,58.2,3,-46.37,552,DEV-A8FAD,1
TRX-52343,43.9,Eletronicos,Pix,Mobile,432.42,297.3,0,11.7,2,-145.79,694,DEV-F3451,0
TRX-52344,39.0,Eletronicos,Boleto,Mobile,772.45,782.9,1,378.8,3,-108.53,277,DEV-EDD4D,1
TRX-52345,36.3,Games,Cartao_Credito,Desktop,713.78,476.9,0,445.5,3,-298.0,276,DEV-90ACF,1
TRX-52346,35.8, ELETRONICOS ,Cartao_Credito,SmartTV,1895.96,354.6,0,457.2,4,-2.4,189,DEV-3151D,1
TRX-52347,59.7, ELETRONICOS ,Cartao_Credito,Desktop,330.05,776.8,1,57.7,4,-61.69,589,DEV-53DCE,0
TRX-52348,35.3,Eletronicos,Pix,Mobile,,1436.2,1,109.8,1,-135.9,630,DEV-9000B,0
TRX-52349,, ELETRONICOS ,Cartao_Credito,Mobile,205.77,1691.7,1,202.4,5,26.48,350,DEV-877BA,0
TRX-52350,27.1,Eletronicos,Cartao_Credito,Mobile,1383.83,752.6,1,222.1,4,138.65,145,DEV-43539,1
TRX-52351,30.5,Eletronicos,Pix,Mobile,1271.3,456.2,2,114.1,2,214.1,512,DEV-E83AD,1
TRX-52352,53.5,Beleza,Cartao_Credito,Tablet,,25.2,0,140.0,3,-83.97,993,DEV-4129D,0
TRX-52353,25.4, ELETRONICOS ,Boleto,Desktop,269.08,669.1,1,13.8,7,-185.76,922,DEV-5F7F1,0
TRX-52354,35.2,Eletronicos,Boleto,Desktop,592.18,1371.3,0,13.4,4,20.18,678,DEV-B2DA6,0
TRX-52355,16.9,Vestuario,Cartao_Credito,Mobile,588.53,112.5,1,145.7,5,98.26,695,DEV-C2FE7,0
TRX-52356,47.5,Eletronicos,Pix,Mobile,613.76,561.0,1,19.8,1,-75.56,841,DEV-9875C,0
TRX-52357,47.8,Eletronicos,Pix,Mobile,50.92,1640.3,1,169.9,4,273.29,656,DEV-48751,0
TRX-52358,50.6,Vestuario,Boleto,Desktop,45.44,215.8,0,338.0,7,-12.41,121,DEV-40F1F,0
TRX-52359,37.2,Eletronicos,Cartao_Credito,SmartTV,3381.83,756.6,1,294.4,3,-24.18,553,DEV-B81A7,1
TRX-52360,43.6,Eletronicos,Cartao_Credito,Desktop,1831.11,1379.4,1,118.5,1,-17.82,235,DEV-5825D,0
TRX-52361,29.1,Beleza,Boleto,Mobile,650.53,454.0,1,39.1,4,-87.8,340,DEV-93713,0
TRX-52362,41.9, ELETRONICOS ,Pix,Mobile,798.35,1410.6,0,14.0,1,78.1,449,DEV-B9720,0
TRX-52363,41.6,eletronicos,Cartao_Credito,Mobile,36.02,1763.9,0,568.5,2,10.72,459,DEV-73CC0,0
TRX-52364,31.8,Vestuario,Cartao_Credito,SmartTV,782.78,139.6,0,193.5,3,25.37,618,DEV-42D25,1
TRX-52365,36.8,Vestuario,Cartao_Credito,Desktop,689.39,1598.6,1,170.7,4,103.47,823,DEV-EE629,0
TRX-52366,24.1,Eletronicos,Cartao_Credito,Desktop,818.28,660.9,0,502.5,2,-1.93,394,DEV-3C99C,1
TRX-52367,46.8,Beleza,Boleto,Mobile,,411.9,0,138.8,6,3.63,283,DEV-D8FD1,0
TRX-52368,24.3,Eletronicos,Cartao_Credito,Mobile,,1183.9,2,243.9,4,62.87,820,DEV-3E80F,0
TRX-52369,26.8,Vestuario,Pix,Desktop,159.64,1433.7,0,92.2,0,-320.62,360,DEV-E29BC,0
TRX-52370,23.1,Vestuario,Boleto,Mobile,306.54,54.2,1,142.5,0,-95.55,588,DEV-A01A8,1
TRX-52371,48.4,Vestuario,Pix,Desktop,265.68,468.8,2,119.8,2,-34.89,542,DEV-C67EE,1
TRX-52372,26.9,Games,Cartao_Credito,Mobile,274.77,79.8,2,40.9,2,196.87,516,DEV-EC642,0
TRX-52373,48.8,eletronicos,Cartao_Credito,Desktop,147.27,117.0,1,46.9,4,129.68,149,DEV-19CDA,0
TRX-52374,35.1,eletronicos,Pix,Desktop,1724.84,1234.4,1,46.2,4,9.95,833,DEV-DE00B,1
TRX-52375,37.6,Eletronicos,Cartao_Credito,Mobile,225.2,1045.9,1,2.6,2,115.14,819,DEV-C7B4E,0
TRX-52376,30.2, ELETRONICOS ,Boleto,Mobile,1281.32,736.8,1,376.8,3,1.74,355,DEV-8B56F,1
TRX-52377,18.8,Eletronicos,Cartao_Credito,Desktop,1026.06,783.6,0,90.3,3,105.24,603,DEV-67B57,0
TRX-52378,2.7, ELETRONICOS ,Cartao_Credito,Mobile,827.89,205.1,0,68.0,3,-144.44,839,DEV-901FF,1
TRX-52379,24.6,eletronicos,Cartao_Credito,Mobile,68.96,771.0,0,17.0,4,-45.14,734,DEV-1D1AD,0
TRX-52380,27.6,Eletronicos,Pix,Tablet,105.27,679.0,0,23.0,7,4.82,465,DEV-CB30C,0
TRX-52381,48.0,Vestuario,Cartao_Credito,Mobile,183.38,1486.4,0,72.7,3,199.44,357,DEV-79ADD,0
TRX-52382,32.5, ELETRONICOS ,Pix,Mobile,485.61,1361.3,1,155.4,3,46.44,373,DEV-25344,0
TRX-52383,15.7,Eletronicos,Boleto,Desktop,428.84,653.2,1,642.1,6,-70.4,839,DEV-AC110,1
TRX-52384,20.8, ELETRONICOS ,Cartao_Credito,Mobile,67.0,1493.7,1,2.5,3,76.7,660,DEV-61A0E,0
TRX-52385,36.3,Eletronicos,Cartao_Credito,Desktop,305.43,1251.3,0,22.1,4,120.86,952,DEV-9B399,0
TRX-52386,28.2,Beleza,Pix,Mobile,39.01,1227.3,1,101.9,6,-54.44,724,DEV-21A5A,0
TRX-52387,37.8,eletronicos,Cartao_Credito,Desktop,53.03,848.8,0,145.1,6,183.46,678,DEV-879D7,0
TRX-52388,13.9,Vestuario,Cartao_Credito,Desktop,9999999.0,1136.5,0,296.1,1,94.32,233,DEV-1FD78,1
TRX-52389,33.0, ELETRONICOS ,Pix,Tablet,,1753.6,1,376.9,1,90.51,121,DEV-DC563,0
TRX-52390,30.8, ELETRONICOS ,Cartao_Credito,Mobile,102.96,282.0,0,254.1,4,76.25,473,DEV-31833,0
TRX-52391,42.7,Eletronicos,Pix,Tablet,113.17,1383.8,1,84.6,1,38.2,161,DEV-BAA1D,0
TRX-52392,34.6,Beleza,Cartao_Credito,Mobile,361.14,641.1,0,22.6,2,-199.88,774,DEV-8151B,0
TRX-52393,51.9,Eletronicos,Cartao_Credito,Mobile,97.1,1551.6,0,5.6,0,41.78,798,DEV-F393C,0
TRX-52394,34.9,Vestuario,Cartao_Credito,Mobile,90.81,1046.4,2,153.8,4,84.05,901,DEV-63585,0
TRX-52395,45.2,Eletronicos,Pix,Mobile,1129.15,1438.5,0,859.2,4,98.7,380,DEV-76F52,1
TRX-52396,45.3,Beleza,Cartao_Credito,Mobile,705.22,1528.8,1,134.1,5,-44.35,687,DEV-8FCB2,0
TRX-52397,44.8,Vestuario,Cartao_Credito,Desktop,1780.38,1731.0,0,31.2,1,94.2,604,DEV-6720C,1
TRX-52398,30.6,Eletronicos,Boleto,Desktop,1478.25,1309.9,0,168.6,4,107.75,252,DEV-A5100,0
TRX-52399,26.0, ELETRONICOS ,Boleto,Desktop,144.67,527.4,0,55.4,3,-142.18,929,DEV-DD920,0
TRX-52400,46.9,eletronicos,Boleto,Mobile,402.97,585.3,1,72.9,3,6.0,483,DEV-3B336,1
TRX-52401,35.9,Games,Cartao_Credito,Mobile,51.84,1211.8,1,343.8,5,223.46,863,DEV-7EAC7,0
TRX-52402,40.8,Vestuario,Pix,Desktop,179.29,408.3,0,548.3,4,-106.79,135,DEV-5506E,0
TRX-52403,19.1,Vestuario,Boleto,Mobile,390.84,1014.5,0,393.2,5,140.99,822,DEV-75F5B,0
TRX-52404,,Vestuario,Cartao_Credito,Mobile,514.88,1233.8,0,1.4,7,-58.28,414,DEV-35C83,0
TRX-52405,26.7, ELETRONICOS ,Cartao_Credito,SmartTV,2724.14,904.8,2,112.8,4,-2.52,630,DEV-6FE63,1
TRX-52406,33.0,Vestuario,Cartao_Credito,Desktop,61.95,785.3,2,334.9,5,53.68,551,DEV-EE9E1,1
TRX-52407,53.6,Eletronicos,Boleto,Mobile,91.21,756.9,0,8.5,4,-62.29,346,DEV-993A1,0
TRX-52408,60.3,Vestuario,Cartao_Credito,Mobile,267.76,826.1,0,142.7,1,105.36,679,DEV-3DD3C,0
TRX-52409,18.3, ELETRONICOS ,Cartao_Credito,Desktop,868.37,274.9,0,78.7,7,114.14,594,DEV-A2134,0
TRX-52410,37.1, ELETRONICOS ,Voucher,Mobile,30.18,648.3,0,15.3,4,137.82,760,DEV-DC237,0
TRX-52411,52.6,Beleza,Voucher,Desktop,,1016.7,0,3.5,2,-284.92,131,DEV-5E9B9,1
TRX-52412,42.7,Eletronicos,Cartao_Credito,Mobile,57.85,1325.0,0,217.2,3,-35.31,841,DEV-9A214,0
TRX-52413,27.4,Eletronicos,Cartao_Credito,Mobile,860.7,1185.4,2,150.8,5,-14.9,810,DEV-24944,0
TRX-52414,37.4,Beleza,Pix,Mobile,324.82,104.5,0,55.5,5,154.12,199,DEV-BD594,0
TRX-52415,41.2,Eletronicos,Pix,Mobile,247.31,137.9,1,75.5,2,122.84,526,DEV-542B9,1
TRX-52416,36.0,Eletronicos,Pix,Desktop,285.93,216.3,0,42.4,3,5.58,504,DEV-BFB1B,0
TRX-52417,42.6,Eletronicos,Cartao_Credito,Mobile,2003.3,301.2,1,36.6,4,9.26,126,DEV-2CF83,0
TRX-52418,32.8,Eletronicos,Cartao_Credito,Mobile,191.04,1776.6,2,210.9,2,256.19,982,DEV-310FB,0
TRX-52419,34.8,Beleza,Boleto,Mobile,21.09,394.9,0,189.0,4,-106.78,511,DEV-C3A86,0
TRX-52420,32.5,Vestuario,Cartao_Credito,Mobile,199.78,1363.1,0,182.3,7,-275.06,589,DEV-5D189,0
TRX-52421,,Vestuario,Cartao_Credito,Desktop,200.72,846.0,0,246.3,3,-110.45,152,DEV-29A7F,0
TRX-52422,49.6,Beleza,Pix,Desktop,1533.94,783.2,0,2.6,3,-61.36,524,DEV-ABB01,1
TRX-52423,28.6,eletronicos,Cartao_Credito,Mobile,902.41,162.7,2,3.6,3,54.48,488,DEV-C9F35,0
TRX-52424,53.7,eletronicos,Cartao_Credito,Mobile,308.86,1348.9,0,15.4,4,-70.22,441,DEV-453D4,0
TRX-52425,,Eletronicos,Boleto,Mobile,1986.05,210.9,0,109.5,2,-87.29,806,DEV-2880F,1
TRX-52426,34.8,Games,Cartao_Credito,Desktop,147.33,987.3,0,174.2,2,24.46,372,DEV-58AE0,0
TRX-52427,33.9,Eletronicos,Cartao_Credito,Mobile,445.36,545.4,0,339.1,4,163.25,753,DEV-61D8E,0
TRX-52428,31.2, ELETRONICOS ,Boleto,Desktop,517.66,1363.7,1,45.7,4,-24.21,869,DEV-65E52,0
TRX-52429,25.7,Games,Pix,Desktop,95.77,1472.5,1,101.7,4,-22.19,414,DEV-F0EA0,0
TRX-52430,32.2, ELETRONICOS ,Pix,Mobile,98.54,1726.2,3,379.2,4,209.0,629,DEV-E9F97,0
TRX-52431,27.7, ELETRONICOS ,Cartao_Credito,Desktop,490.25,1229.1,0,93.4,3,-18.22,713,DEV-A1507,0
TRX-52432,,eletronicos,Cartao_Credito,Desktop,40.76,314.3,0,283.5,7,-20.02,369,DEV-5E4AD,0
TRX-52433,41.8,Games,Cartao_Credito,Mobile,869.88,1509.4,0,190.7,3,62.93,331,DEV-7258D,0
TRX-52434,30.3,eletronicos,Cartao_Credito,Mobile,462.54,500.4,0,87.0,2,-179.95,849,DEV-C98C7,0
TRX-52435,32.8,Vestuario,Pix,Mobile,2046.26,1580.5,2,118.8,5,-83.68,400,DEV-47C80,0
TRX-52436,19.4,Eletronicos,Boleto,Mobile,367.7,681.5,0,102.3,6,-62.45,740,DEV-971E7,0
TRX-52437,30.5, ELETRONICOS ,Voucher,Desktop,515.44,1792.7,3,98.4,2,21.64,752,DEV-DC45D,1
TRX-52438,43.2,Eletronicos,Boleto,Desktop,468.1,163.6,0,219.6,2,36.8,397,DEV-33781,1
TRX-52439,36.9,eletronicos,Cartao_Credito,Desktop,97.23,1290.6,1,301.9,3,124.12,413,DEV-D5631,0
TRX-52440,41.4,Vestuario,Cartao_Credito,Mobile,1233.74,1403.7,0,55.8,3,-41.96,841,DEV-90300,0
TRX-52441,47.7, ELETRONICOS ,Boleto,Mobile,739.48,1297.0,0,108.8,2,19.86,348,DEV-3EE13,0
TRX-52442,,Eletronicos,Cartao_Credito,Mobile,637.94,760.4,0,233.1,8,-36.43,902,DEV-6A024,0
TRX-52443,45.1,Eletronicos,Boleto,Mobile,749.85,177.8,1,74.9,4,163.45,681,DEV-58480,0
TRX-52444,42.1,Games,Pix,Desktop,304.41,1408.6,0,6.7,9,-135.59,784,DEV-2F32B,0
TRX-52445,18.4,Eletronicos,Boleto,Mobile,347.38,949.7,0,893.4,5,29.19,203,DEV-6B25E,1
TRX-52446,6.3,Eletronicos,Boleto,Desktop,176.98,955.2,0,231.1,7,-147.05,593,DEV-59D6D,0
TRX-52447,29.7,Vestuario,Pix,Desktop,,923.5,0,101.3,1,140.86,268,DEV-30A5A,0
TRX-52448,37.6,Games,Boleto,Tablet,1223.96,488.8,0,64.0,5,90.0,211,DEV-BA910,0
TRX-52449,29.9,Eletronicos,Cartao_Credito,Mobile,434.19,601.1,2,840.8,2,103.85,212,DEV-68834,1
TRX-52450,34.8,eletronicos,Cartao_Credito,Tablet,651.74,1565.5,0,74.9,4,17.23,432,DEV-6FA91,0
TRX-52451,23.9,Vestuario,Cartao_Credito,Mobile,648.29,1190.6,1,361.7,5,-128.9,630,DEV-839ED,0
TRX-52452,41.7,Eletronicos,Boleto,Mobile,,1737.8,0,214.6,6,272.84,412,DEV-88A15,0
TRX-52453,33.0,eletronicos,Cartao_Credito,Mobile,250.41,1054.4,0,131.1,3,214.6,958,DEV-9118A,0
TRX-52454,23.9,Eletronicos,Cartao_Credito,Mobile,200.17,1155.2,0,223.3,6,51.43,702,DEV-BA5EF,0
TRX-52455,45.1, ELETRONICOS ,Pix,Mobile,64.37,1340.7,1,7.7,1,-124.68,929,DEV-B489D,0
TRX-52456,,Games,Cartao_Credito,SmartTV,1571.36,590.2,1,256.3,3,-29.2,814,DEV-8B8C5,0
TRX-52457,43.8,Eletronicos,Pix,Mobile,674.41,1079.3,0,18.2,7,-2.66,718,DEV-D465A,0
TRX-52458,,Vestuario,Boleto,Mobile,2439.3,1486.4,0,186.3,5,69.28,384,DEV-3BF2B,0
TRX-52459,33.0,Vestuario,Cartao_Credito,Mobile,1304.66,766.0,1,7.8,1,83.67,636,DEV-4A82E,1
TRX-52460,33.4,eletronicos,Cartao_Credito,Desktop,52.05,1750.9,0,151.3,4,-44.64,800,DEV-A5AA8,0
TRX-52461,35.0,Games,Cartao_Credito,Desktop,1030.44,732.1,1,64.7,6,34.05,560,DEV-E2DEF,0
TRX-52462,22.2,Vestuario,Cartao_Credito,Desktop,42.54,690.7,0,171.9,1,-65.56,548,DEV-E654D,0
TRX-52463,33.1,Eletronicos,Cartao_Credito,SmartTV,289.57,1151.0,1,44.4,3,117.19,235,DEV-7D084,0
TRX-52464,43.7,Vestuario,Cartao_Credito,Mobile,77.66,853.1,0,185.7,2,-43.52,395,DEV-BA1C4,0
TRX-52465,31.9, ELETRONICOS ,Voucher,Mobile,442.94,1792.0,0,35.3,1,3.29,806,DEV-D72D4,0
TRX-52466,46.6,Eletronicos,Cartao_Credito,Tablet,353.0,238.2,1,82.5,0,-8.86,556,DEV-C84B2,1
TRX-52467,30.5,Vestuario,Cartao_Credito,Tablet,699.7,213.6,0,280.7,2,71.96,788,DEV-B6346,0
TRX-52468,33.8,Vestuario,Pix,Desktop,540.98,52.6,0,83.3,2,48.44,879,DEV-91CD9,1
TRX-52469,46.4,Games,Cartao_Credito,SmartTV,1561.26,1703.8,1,121.9,4,102.48,827,DEV-2ED0C,0
TRX-52470,35.2,Beleza,Pix,SmartTV,225.69,1067.8,1,45.2,4,63.99,763,DEV-B88C8,0
TRX-52471,40.0,Eletronicos,Cartao_Credito,Mobile,867.8,1471.5,2,301.1,4,69.48,946,DEV-94AF3,0
TRX-52472,42.2,Vestuario,Cartao_Credito,Mobile,265.25,1524.9,1,102.2,5,71.79,398,DEV-927D8,0
TRX-52473,41.1,Eletronicos,Boleto,Mobile,369.86,1212.4,0,22.3,4,-119.07,202,DEV-58F25,0
TRX-52474,40.3, ELETRONICOS ,Cartao_Credito,Mobile,63.67,511.1,0,344.3,1,-107.63,330,DEV-2D1D9,1
TRX-52475,41.8,Eletronicos,Pix,Mobile,,1777.3,0,690.2,5,-115.44,430,DEV-A7C4A,0
TRX-52476,46.4,eletronicos,Cartao_Credito,Desktop,934.57,539.2,1,291.3,3,-105.22,203,DEV-6E660,0
TRX-52477,30.1, ELETRONICOS ,Boleto,Mobile,704.06,854.2,0,199.0,3,32.54,258,DEV-CA3AD,0
TRX-52478,22.5,Vestuario,Cartao_Credito,Mobile,411.49,1317.4,1,91.3,5,-23.56,594,DEV-7F85B,0
TRX-52479,38.9,Eletronicos,Voucher,Mobile,112.11,72.9,1,143.2,7,-156.04,944,DEV-9B67D,0
TRX-52480,29.9,Vestuario,Cartao_Credito,Mobile,234.38,124.3,0,8.1,1,-13.0,171,DEV-E3417,0
TRX-52481,29.4,eletronicos,Pix,Desktop,191.74,1763.9,0,193.8,1,-168.71,908,DEV-7ADAD,0
TRX-52482,30.8,Eletronicos,Boleto,Mobile,1889.68,736.7,0,330.9,5,143.73,943,DEV-AE4D9,0
TRX-52483,27.4,Vestuario,Voucher,Mobile,47.89,1344.0,1,28.1,3,135.43,428,DEV-D11E8,0
TRX-52484,38.6, ELETRONICOS ,Pix,Desktop,693.05,527.5,0,132.5,4,-63.51,121,DEV-AE9F1,0
TRX-52485,37.4, ELETRONICOS ,Boleto,Desktop,656.76,175.0,0,148.9,0,78.81,140,DEV-C9F48,1
TRX-52486,40.9, ELETRONICOS ,Boleto,Mobile,591.42,1794.2,0,333.8,2,57.4,434,DEV-5522D,1
TRX-52487,21.1,Eletronicos,Cartao_Credito,Desktop,131.38,722.9,0,146.2,7,8.69,346,DEV-66A8A,0
TRX-52488,37.1,Eletronicos,Pix,Mobile,1546.13,1707.3,2,70.6,4,-31.2,736,DEV-42130,0
TRX-52489,27.7,Beleza,Pix,SmartTV,61.4,1645.4,1,118.4,3,-57.29,302,DEV-35D12,0
TRX-52490,41.4,Beleza,Cartao_Credito,Desktop,,1169.3,0,126.6,3,-6.61,746,DEV-71E6A,0
TRX-52491,47.6,Vestuario,Pix,Mobile,,1549.7,2,469.9,1,136.67,942,DEV-76BF7,1
TRX-52492,54.6,Eletronicos,Cartao_Credito,Desktop,825.31,191.5,1,253.9,4,-100.28,530,DEV-92B4F,1
TRX-52493,41.8,Vestuario,Cartao_Credito,Desktop,51.6,319.9,1,31.8,6,138.88,732,DEV-578DD,0
TRX-52494,47.7, ELETRONICOS ,Cartao_Credito,Mobile,81.35,1791.1,1,123.9,2,-90.95,492,DEV-3B750,0
TRX-52495,20.1,Vestuario,Pix,Mobile,3654.28,1401.1,2,70.7,1,-20.12,392,DEV-C3EB9,1
TRX-52496,34.8,Beleza,Cartao_Credito,Tablet,85.66,922.6,0,47.2,2,43.61,869,DEV-936E4,0
TRX-52497,33.6,Vestuario,Cartao_Credito,Mobile,1396.86,776.5,0,147.3,7,82.26,506,DEV-4251C,0
TRX-52498,40.6,eletronicos,Cartao_Credito,Mobile,64.69,25.1,1,117.2,5,-222.36,213,DEV-BAE34,0
TRX-52499,30.5,Beleza,Pix,Desktop,1232.53,799.5,1,186.5,1,8.46,462,DEV-C6A61,1
